176.874046,174.069461,169.3515488,179.3166173,179.4725678,123.4645385,177.7951926,42.48195298
179.8072916,173.68716,163.4427795,161.4323563,177.1314895,132.2110019,177.5253218,50.65263308
178.0401778,174.7615504,163.4940879,176.9777556,168.868986,118.2013663,170.6883671,56.01354044
172.2125275,169.045611,163.4744853,178.7170906,175.0890343,120.4545114,179.3122223,55.44094319
165.509062,171.7892337,165.9631057,170.53074,174.506921,126.2100286,172.3895387,48.36255177
178.2196559,170.766046,171.0074326,169.2078826,179.2911133,121.2752816,177.2007786,40.5959485
175.9633262,170.947167,178.9821465,175.0344848,176.7268454,127.4400738,177.162881,38.73063067
177.610399,177.2743537,175.3695639,177.0545952,172.812464,119.2424794,171.7964287,38.74126527
174.1240422,175.5718648,169.8972673,168.6667404,176.6659611,128.7826877,171.7245615,38.58709424
164.9252311,163.2224513,178.5409436,177.1728531,177.8622141,134.8339484,179.9169262,45.94454186
175.9633262,170.947167,178.9821465,175.0344848,176.7268454,127.4400738,177.162881,38.73063067
176.9446605,164.210807,179.1952038,172.0443819,179.7234543,121.8675036,168.6062523,45.34334861
173.4213086,178.435972,166.7851736,159.7251759,175.7040756,130.1317867,177.45758,46.0601823
161.4091863,164.5701705,176.8103886,177.9490531,174.2488664,121.1976087,175.8583422,54.4952312
172.5367453,179.2864535,177.7101331,158.0192405,177.9866875,132.9982065,175.4464545,41.48530427
170.5915854,173.3385352,173.4075337,168.9090619,174.1095952,129.9293945,173.5328267,55.61147217
165.509062,171.7892337,165.9631057,170.53074,174.506921,126.2100286,172.3895387,38.36255177
170.0367887,178.813853,175.9310154,172.7925592,179.942809,118.5006539,178.8321419,49.91698156
170.5678999,165.0713288,169.4049766,179.7575506,177.8700105,126.9570874,176.8194591,44.87924892
170.5915854,173.3385352,173.4075337,168.9090619,174.1095952,129.9293945,173.5328267,55.61147217
164.9252311,163.2224513,178.5409436,177.1728531,177.8622141,134.8339484,179.9169262,45.94454186
174.5325925,170.1871952,168.5324043,174.9423592,167.6779786,116.3080848,169.5710848,45.48334017
164.9252311,163.2224513,178.5409436,177.1728531,177.8622141,134.8339484,179.9169262,45.94454186
169.9008463,176.4541983,175.890048,162.1379948,177.2306265,126.7748543,173.9988269,47.44965801
174.5150899,174.3820005,168.1110772,169.393254,171.4850031,116.3597857,177.2629979,45.469225
174.5325925,170.1871952,168.5324043,174.9423592,167.6779786,116.3080848,169.5710848,45.48334017
172.4772093,179.7630248,178.3371308,177.2639952,176.116527,127.8767587,176.1670258,39.96337286
169.6906601,176.8072957,177.8621831,166.7538776,178.7454632,132.8714575,167.20201,38.25570029
174.5150899,174.3820005,168.1110772,169.393254,171.4850031,116.3597857,177.2629979,45.469225
164.124487,168.617606,175.6107615,176.790062,173.5142249,125.17088,174.777014,56.02675086
165.383045,172.7672778,175.438016,173.8389968,172.7496089,134.6171016,168.9637343,49.39120493
177.1731596,176.152017,176.8486104,170.0113724,178.9562191,130.5445486,178.4595005,46.73195339
177.8545879,174.3526716,174.6316812,170.1208467,167.7402972,126.7827537,169.7911262,43.83969413
171.6229869,170.7615341,177.3858904,173.9397047,178.6200609,118.7715743,176.4013459,57.46565115
178.3955663,170.202688,165.8402579,175.2262355,176.846524,131.5557582,174.3708773,42.89470331
172.8305877,177.446133,179.487249,176.1174423,172.9687351,116.8219573,173.9962041,47.76481943
176.8064721,176.3152742,177.7192582,169.4309293,179.7984771,115.0780497,175.3388963,49.84248301
169.4506239,157.2063387,178.0242125,179.9213076,179.3853189,129.3422268,179.7699132,52.35907388
172.2231673,164.1916904,175.7542674,165.3273517,172.9365275,116.9527314,175.9499487,47.70701554
171.2757694,162.5464538,175.8531923,178.589315,177.6321597,129.1312222,179.6737815,48.82461341
175.1179224,169.9018025,169.8795088,174.5419052,174.3098327,127.6788572,175.0776926,45.67222222
169.8867898,171.0124363,173.5121039,176.3378525,173.859624,127.3764337,179.7805237,45.75709898
174.06523,178.9053579,163.5759272,177.2856878,177.8114794,119.6613489,176.2282516,48.86129502
169.6761488,168.0356593,177.4431547,179.0903914,179.9302861,138.021065,179.1926393,48.90468438
169.0869377,167.1451285,176.3370192,178.9054945,178.626331,127.4538434,172.1982387,52.60407193
171.9551623,169.8101571,175.4051045,171.6089127,173.902217,115.3963365,172.5470802,51.83227105
167.0674146,167.6211421,170.6954842,157.3046388,173.9437582,119.1465475,178.3318679,53.15891152
176.0128724,179.845077,174.5498419,170.2049946,178.0860804,121.8094297,178.7732247,52.60771242
176.9994756,174.0539838,169.3277798,179.2430834,179.4752999,123.5061207,177.8081973,42.51101543
171.6380776,175.9524486,164.7816195,172.7505925,177.9892829,118.7539719,178.7202088,42.54276415
166.980558,169.0545606,170.7121499,169.1776249,177.7493247,125.5113549,175.3128014,55.27206959
179.2715653,176.4444817,167.1937965,178.9993176,176.5026886,127.9778282,171.7525279,47.79060539
164.5543518,171.8334483,171.1186281,178.1881097,179.3801826,122.6496659,177.0779854,48.67601448
169.709648,168.3438794,171.1673,171.2643297,176.8120452,122.409001,177.5527482,48.21862803
169.9265518,171.0183336,169.4987358,173.2814485,174.7513771,116.872651,179.0170042,43.87989662
179.6906601,176.8072957,177.8621831,166.7538776,178.7454632,132.8714575,167.20201,58.25570029
172.4658792,175.8373972,161.8750189,161.7087584,177.3972558,118.0957876,177.81596,49.49017103
172.1424237,171.7846849,172.580834,172.5072949,175.9635113,124.9081556,175.4017843,47.44550117
