174.9534514,176.8237794,101.6283108,100.9204436,125.2147025,99.48100175,177.0439674,107.8297127
169.1861526,167.2796556,82.81926071,88.46873556,124.9623134,92.80453282,172.0258448,96.95927542
175.6968902,176.2666099,93.78855134,107.9115862,144.150586,107.2487915,172.6965693,126.7254994
178.1425797,173.8893526,93.28369108,103.119061,132.0971426,97.79363767,175.4336137,108.0008704
179.118815,175.532146,101.0789791,104.3474842,118.7215695,84.93338867,176.5571015,98.50593078
163.1580016,166.8851439,95.36856534,103.9715233,135.2198368,94.35560048,179.3500579,115.2746599
169.1075335,174.5913285,94.85679293,103.5011555,124.123812,96.83612028,175.5883621,98.86083424
173.3915001,174.0521706,89.16782592,97.2730748,111.3714254,142.2472545,126.6512689,164.986201
168.0002232,174.0841906,92.36858234,107.3733195,131.3868576,100.8768875,178.6457288,107.4296071
175.720468,172.168674,107.261038,103.8245718,131.292601,116.9335216,169.4088578,130.3127967
174.220726,179.306198,79.00102103,103.7784133,124.1118045,86.37130741,178.4111564,92.01404771
166.6513702,179.1202256,102.4765929,94.31104715,137.0431831,100.3357589,171.7275704,109.6639327
167.8229288,179.2046878,108.3907035,99.51321292,140.8235872,103.8347934,173.3018197,103.1881006
173.8635308,175.6096277,96.23931884,102.9806951,130.0787671,94.57870861,173.0283799,106.0213518
177.2065979,173.5959787,97.79639706,109.5743958,137.5109008,117.7105376,172.6296881,110.5953929
178.5699956,177.0873118,103.3834508,107.3132343,127.2829521,103.5052126,169.1595695,101.2478487
175.6968902,176.2666099,93.78855134,107.9115862,144.150586,107.2487915,172.6965693,126.7254994
168.275866,178.0896321,107.4027781,97.59005022,138.2533324,102.4386481,174.5352016,103.1623849
179.8676396,171.310652,98.5433124,108.4821461,119.3262462,101.8221447,174.5613986,95.54904626
173.8635308,175.6096277,96.23931884,102.9806951,130.0787671,94.57870861,173.0283799,106.0213518
177.2065979,173.5959787,97.79639706,109.5743958,137.5109008,117.7105376,172.6296881,110.5953929
171.8879296,178.0472129,99.58993644,107.5599681,124.2951268,94.86605467,167.9760617,108.67779
168.0585157,175.1095486,85.27424243,103.5225476,142.0881421,103.4108535,178.7004659,107.8638159
177.6138784,179.103478,101.8213388,96.33450436,118.0102736,88.43385379,173.8211463,98.40505571
179.1896031,179.8440991,104.4936776,92.86338856,111.8035851,83.9887052,169.6470401,86.15114993
167.4879764,162.7555842,89.74695083,78.26133887,126.6866766,106.4954421,175.9459462,112.7274706
176.1152566,176.2296996,97.32924628,96.27683707,119.4528369,95.64289989,171.1000263,104.7675818
177.7129435,179.2771288,88.26544864,100.3631617,130.0400262,100.372642,179.8269144,115.5216259
176.3325349,172.8558047,95.08671759,108.3228114,133.1784845,102.5869688,176.9890391,103.1530959
176.7398055,172.4529602,93.6711882,93.0183314,120.3809366,95.36209032,175.0743358,96.99702588
176.137574,164.9809381,90.23156641,111.6646932,128.6990689,94.67668084,179.8184313,114.8645753
177.3160822,178.4636086,102.0593982,98.512317,124.1955017,103.8025103,168.6478518,116.1868043
169.1004201,168.3352477,89.14667282,78.7047889,88.45931673,131.5316066,175.5777207,104.4943265
177.6138784,179.103478,101.8213388,96.33450436,118.0102736,88.43385379,173.8211463,98.40505571
175.5974053,174.476462,94.9150681,85.43545538,98.54792961,128.9291643,179.8554919,107.3305742
175.6968902,176.2666099,93.78855134,107.9115862,144.150586,107.2487915,172.6965693,106.7254994
168.7977608,173.2067571,104.5848401,93.1251419,83.77078119,129.6250376,161.8288231,102.5430575
179.1896031,179.8440991,104.4936776,92.86338856,111.8035851,83.9887052,169.6470401,86.15114993
176.1152566,176.2296996,97.32924628,96.27683707,119.4528369,95.64289989,171.1000263,104.7675818
177.7129435,179.2771288,88.26544864,100.3631617,130.0400262,100.372642,179.8269144,115.5216259
168.6937506,176.3799674,92.43866008,115.902204,142.4809563,106.2825041,178.5673182,115.8057891
175.6220313,179.7873439,100.995562,104.0583008,126.1030096,102.0305679,179.4572645,110.5318448
176.7641482,174.3818056,91.57349367,98.8155774,119.6503386,92.87547799,173.0647402,111.3093799
175.1878772,175.8609514,101.8533382,110.9020616,127.2595655,92.87456275,176.5785073,105.1618818
173.3320055,171.6654394,99.67652958,109.6972026,135.7792976,100.563013,174.6058121,107.7995711
176.3325349,172.8558047,95.08671759,108.3228114,133.1784845,102.5869688,176.9890391,103.1530959
176.2067638,178.0374767,100.2714117,101.3283357,118.8731041,81.93193034,177.8091025,94.48404902
176.7398055,172.4529602,93.6711882,93.0183314,120.3809366,95.36209032,175.0743358,96.99702588
177.3160822,178.4636086,102.0593982,98.512317,124.1955017,103.8025103,168.6478518,106.1868043
167.4879764,162.7555842,89.74695083,78.26133887,126.6866766,106.4954421,175.9459462,112.7274706
175.1981398,164.3859913,89.78838275,104.5308748,142.8432332,102.477918,172.7289171,107.5877669
171.4418636,177.4805805,89.57174964,112.799372,123.0223347,69.39843759,177.8693175,90.39304574
175.5227477,175.4575057,101.2459021,111.2908223,127.5380323,92.90736132,176.8272492,105.6672543
171.4418636,177.4805805,89.57174964,112.799372,123.0223347,69.39843759,177.8693175,90.39304574
168.9913556,179.0053828,93.01822212,115.4981574,142.8262497,107.6979311,179.5784867,112.9430451
176.2067638,178.0374767,100.2714117,101.3283357,118.8731041,81.93193034,177.8091025,94.48404902
170.2725452,168.0648642,94.21727549,107.3099968,137.279535,100.5772608,172.656845,107.9072764
178.9225873,179.8000207,98.96819115,106.7007439,127.4644029,91.29912498,172.4932209,97.43734085
177.7282704,175.6010936,95.32651187,102.7435304,130.1828592,85.21781141,173.7552487,92.86727494
178.1674689,178.7339375,98.92294115,107.7752146,135.9650788,114.3427079,173.9768883,111.0495439
175.4246289,175.844945,89.75779717,105.257443,127.0639935,115.1820699,176.8863853,101.7606485
177.7282704,175.6010936,95.32651187,102.7435304,130.1828592,85.21781141,173.7552487,92.86727494
173.8679741,179.3697461,96.14261702,106.6412257,134.7925129,115.8178785,175.9576022,101.5945247
172.3247439,166.8880672,89.89431216,85.05494555,118.1855499,78.24140838,177.231101,103.6699841
